k_id,AR,lambda,twist,alpha,v,predicted_performance,model_uncertainty_std,pred_std,95_conf_lower,95_conf_upper
CR_101,18.925,0.5126,-3.2208,9.974874371859297,22.624,5.541228854293414,0.31827551222676,0.31827551222676,4.367649524859674,6.714808183727154
CR_101,18.925,0.5126,-3.2208,10.025125628140703,22.624,5.539871337326785,0.3185481393519814,0.3185481393519814,4.365286748152625,6.7144559265009445
CR_101,18.925,0.5126,-3.2208,10.075376884422111,22.624,5.538253948097103,0.31882125976466397,0.31882125976466397,4.362662280280518,6.713845615913688
CR_101,18.925,0.5126,-3.2208,10.125628140703519,22.624,5.536381001572935,0.31909447359897425,0.31909447359897425,4.359781910639759,6.712980092506111
CR_101,18.925,0.5126,-3.2208,10.175879396984925,22.624,5.5342568361764855,0.3193673841677268,0.3193673841677268,4.356651440359748,6.711862231993223
CR_101,18.925,0.5126,-3.2208,10.226130653266331,22.624,5.531885811920862,0.31963959842501344,0.31963959842501344,4.353276678734279,6.710494945107445
CR_101,18.925,0.5126,-3.2208,10.27638190954774,22.624,5.529272308545385,0.31991072742141213,0.31991072742141213,4.349663439678362,6.708881177412409
CR_101,18.925,0.5126,-3.2208,10.326633165829147,22.624,5.526420723652891,0.3201803867516431,0.3201803867516431,4.345817538214876,6.707023909090907
CR_101,18.925,0.5126,-3.2208,10.376884422110553,22.624,5.523335470850529,0.32044819699340577,0.32044819699340577,4.341744786997243,6.704926154703815
CR_101,18.925,0.5126,-3.2208,10.42713567839196,22.624,5.520020977891858,0.32071378413786494,0.32071378413786494,4.33745099286419,6.702590962919526
CR_101,18.925,0.5126,-3.2208,10.477386934673367,22.624,5.516481684824444,0.3209767800100402,0.3209767800100402,4.33294195343724,6.700021416211648
CR_101,18.925,0.5126,-3.2208,10.527638190954775,22.624,5.51272204214093,0.3212368226798944,0.3212368226798944,4.3282234537559745,6.6972206305258855
CR_101,18.925,0.5126,-3.2208,10.577889447236181,22.624,5.5087465089361825,0.3214935568627143,0.3214935568627143,4.323301262958852,6.694191754913513
CR_101,18.925,0.5126,-3.2208,10.628140703517587,22.624,5.504559551071589,0.3217466343087423,0.3217466343087423,4.318181131010816,6.690937971132362
CR_101,18.925,0.5126,-3.2208,10.678391959798995,22.624,5.5001656393459895,0.3219957141820739,0.3219957141820739,4.312868785477114,6.6874624932148645
CR_101,18.925,0.5126,-3.2208,10.728643216080403,22.624,5.4955692476735525,0.32224046342760443,0.32224046342760443,4.307369928348132,6.683768566998973
CR_101,18.925,0.5126,-3.2208,10.77889447236181,22.624,5.490774851272673,0.3224805571267946,0.3224805571267946,4.301690232916467,6.679859469628878
CR_101,18.925,0.5126,-3.2208,10.829145728643216,22.624,5.485786924863715,0.3227156788410273,0.3227156788410273,4.295835340708621,6.67573850901881
CR_101,18.925,0.5126,-3.2208,10.879396984924623,22.624,5.480609940875563,0.3229455209428767,0.3229455209428767,4.289810858470047,6.671409023281078
CR_101,18.925,0.5126,-3.2208,10.929648241206031,22.624,5.475248367666381,0.3231697849350698,0.3231697849350698,4.283622355209813,6.666874380122948
CR_101,18.925,0.5126,-3.2208,10.979899497487438,22.624,5.46970666775393,0.32338818175652306,0.32338818175652306,4.277275359302461,6.662137976205399
CR_101,18.925,0.5126,-3.2208,11.030150753768844,22.624,5.463989296060228,0.3236004320758392,0.3236004320758392,4.270775355650452,6.657203236470004
CR_101,18.925,0.5126,-3.2208,11.080402010050252,22.624,5.458100698168157,0.32380626657183387,0.32380626657183387,4.264127782906393,6.652073613429921
CR_101,18.925,0.5126,-3.2208,11.13065326633166,22.624,5.45204530859446,0.32400542620084544,0.32400542620084544,4.257338030760375,6.646752586428545
CR_101,18.925,0.5126,-3.2208,11.180904522613066,22.624,5.445827549076526,0.3241976624512363,0.3241976624512363,4.250411437288335,6.641243660864717
CR_101,18.925,0.5126,-3.2208,11.231155778894472,22.624,5.4394518268743814,0.3243827375844353,0.3243827375844353,4.243353286365254,6.635550367383509
CR_101,18.925,0.5126,-3.2208,11.28140703517588,22.624,5.432922533090691,0.3245604248629967,0.3245604248629967,4.236168805144226,6.629676261037156
CR_101,18.925,0.5126,-3.2208,11.331658291457288,22.624,5.426244041006623,0.32473050876516696,0.32473050876516696,4.22886316160116,6.623624920412086
CR_101,18.925,0.5126,-3.2208,11.381909547738694,22.624,5.419420704437271,0.3248927851864041,0.3248927851864041,4.22144146214713,6.617399946727412
CR_101,18.925,0.5126,-3.2208,11.4321608040201,22.624,5.412456856103225,0.32504706162764563,0.32504706162764563,4.21390874930575,6.611004962900701
CR_101,18.925,0.5126,-3.2208,11.482412060301508,22.624,5.405356806024209,0.3251931573702279,0.3251931573702279,4.206269999461824,6.604443612586595
CR_101,18.925,0.5126,-3.2208,11.532663316582916,22.624,5.398124839930587,0.32533090363799855,0.32533090363799855,4.198530120675104,6.59771955918607
CR_101,18.925,0.5126,-3.2208,11.582914572864322,22.624,5.390765217696114,0.3254601437458718,0.3254601437458718,4.190693950565261,6.5908364848269665
CR_101,18.925,0.5126,-3.2208,11.633165829145728,22.624,5.383282171792779,0.3255807332359306,0.3255807332359306,4.182766254264886,6.583798089320672
CR_101,18.925,0.5126,-3.2208,11.683417085427136,22.624,5.375679905766192,0.32569254000042525,0.32569254000042525,4.174751722441336,6.576608089091048
CR_101,18.925,0.5126,-3.2208,11.733668341708544,22.624,5.367962592733831,0.32579544439173896,0.32579544439173896,4.166654969389513,6.5692702160781495
CR_101,18.925,0.5126,-3.2208,11.78391959798995,22.624,5.360134373907632,0.3258893393203686,0.3258893393203686,4.1584805311931605,6.561788216622104
CR_101,18.925,0.5126,-3.2208,11.834170854271356,22.624,5.352199357138116,0.32597413033981065,0.32597413033981065,4.1502328639559956,6.554165850320237
CR_101,18.925,0.5126,-3.2208,11.884422110552764,22.624,5.3441616154851355,0.32604973571952406,0.32604973571952406,4.141916342103418,6.546406888866853
CR_101,18.925,0.5126,-3.2208,11.934673366834172,22.624,5.336025185810868,0.326116086505613,0.326116086505613,4.133535256751744,6.538515114869993
CR_101,18.925,0.5126,-3.2208,11.984924623115578,22.624,5.327794067400539,0.3261731265696846,0.3261731265696846,4.125093814148782,6.530494320652297
CR_101,18.925,0.5126,-3.2208,12.035175879396984,22.624,5.319472220608133,0.3262208126457031,0.3262208126457031,4.116596134183645,6.522348307032621
CR_101,18.925,0.5126,-3.2208,12.085427135678392,22.624,5.311063565527426,0.32625911435581595,0.32625911435581595,4.108046248962561,6.514080882092291
CR_101,18.925,0.5126,-3.2208,12.1356783919598,22.624,5.302571980691886,0.32628801422435333,0.32628801422435333,4.099448101457146,6.505695859926626
CR_101,18.925,0.5126,-3.2208,12.185929648241206,22.624,5.294001301800501,0.3263075076812824,0.3263075076812824,4.090805544217499,6.4971970593835024
CR_101,18.925,0.5126,-3.2208,12.236180904522612,22.624,5.285355320472406,0.3263176030545436,0.3263176030545436,4.082122338155087,6.488588302789725
CR_101,18.925,0.5126,-3.2208,12.28643216080402,22.624,5.276637783029417,0.32631832155213053,0.32631832155213053,4.073402151391356,6.479873414667479
CR_101,18.925,0.5126,-3.2208,12.336683417085428,22.624,5.267852389306274,0.3263096972338243,0.3263096972338243,4.0646485581721965,6.471056220440351
CR_101,18.925,0.5126,-3.2208,12.386934673366834,22.624,5.259002791492841,0.32629177697311357,0.32629177697311357,4.05586503785056,6.462140545135122
CR_101,18.925,0.5126,-3.2208,12.43718592964824,22.624,5.250092593003169,0.3262646204095355,0.3262646204095355,4.0470549739312505,6.453130212075087
CR_101,18.925,0.5126,-3.2208,12.487437185929648,22.624,5.2411253473754424,0.32622829989169044,0.32622829989169044,4.038221653180996,6.444029041569889
CR_101,18.925,0.5126,-3.2208,12.537688442211056,22.624,5.232104557202078,0.32618290041146175,0.32618290041146175,4.029368264801098,6.434840849603058
CR_101,18.925,0.5126,-3.2208,12.587939698492463,22.624,5.223033673092667,0.3261285195296172,0.3261285195296172,4.020497899664708,6.425569446520626
CR_101,18.925,0.5126,-3.2208,12.638190954773869,22.624,5.213916092663585,0.32606526729333246,0.32606526729333246,4.011613549610544,6.416218635716625
CR_101,18.925,0.5126,-3.2208,12.688442211055277,22.624,5.204755159562969,0.32599326614585034,0.32599326614585034,4.002718106800995,6.406792212324942
CR_101,18.925,0.5126,-3.2208,12.738693467336685,22.624,5.195554162525992,0.32591265082880966,0.32591265082880966,3.993814363137528,6.397293961914457
CR_101,18.925,0.5126,-3.2208,12.78894472361809,22.624,5.186316334460655,0.3258235682775768,0.3258235682775768,3.984905009732427,6.387727659188884
CR_101,18.925,0.5126,-3.2208,12.839195979899497,22.624,5.177044851568345,0.3257261775103032,0.3257261775103032,3.975992636438434,6.378097066698256
CR_101,18.925,0.5126,-3.2208,12.889447236180905,22.624,5.167742832495576,0.3256206495105719,0.3256206495105719,3.9670797314332056,6.368405933557947
CR_101,18.925,0.5126,-3.2208,12.939698492462313,22.624,5.158413337517681,0.325507167104636,0.325507167104636,3.9581686808556635,6.358657994179698
CR_101,18.925,0.5126,-3.2208,12.989949748743719,22.624,5.149059367756332,0.3253859248335784,0.3253859248335784,3.9492617684949023,6.348856967017762
CR_101,18.925,0.5126,-3.2208,13.040201005025127,22.624,5.1396838644305864,0.32525712882079805,0.32525712882079805,3.940361175529853,6.33900655333132
CR_101,18.925,0.5126,-3.2208,13.090452261306533,22.624,5.130289708140463,0.32512099663537225,0.32512099663537225,3.931468980316687,6.329110435964239
CR_101,18.925,0.5126,-3.2208,13.14070351758794,22.624,5.120879718183849,0.3249777571518244,0.3249777571518244,3.9225871582227976,6.3191722781449
CR_101,18.925,0.5126,-3.2208,13.190954773869347,22.624,5.111456651907513,0.3248276504068861,0.3248276504068861,3.9137175815059813,6.309195722309045
CR_101,18.925,0.5126,-3.2208,13.241206030150755,22.624,5.10202320409232,0.32467092745382187,0.32467092745382187,3.9048620192367958,6.299184388947844
CR_101,18.925,0.5126,-3.2208,13.291457286432161,22.624,5.092582006370469,0.32450785021474216,0.32450785021474216,3.896022137260369,6.289141875480569
CR_101,18.925,0.5126,-3.2208,13.341708542713569,22.624,5.083135626678795,0.3243386913315272,0.3243386913315272,3.88719949819939,6.279071755158199
CR_101,18.925,0.5126,-3.2208,13.391959798994975,22.624,5.073686568744212,0.324163734016283,0.324163734016283,3.878395561490966,6.268977575997458
CR_101,18.925,0.5126,-3.2208,13.442211055276383,22.624,5.0642372716053625,0.32398327190122406,0.32398327190122406,3.869611683461797,6.258862859748929
CR_101,18.925,0.5126,-3.2208,13.492462311557789,22.624,5.05479010916612,0.3237976088894237,0.3237976088894237,3.8608491174320143,6.248731100900226
CR_101,18.925,0.5126,-3.2208,13.542713567839197,22.624,5.045347389784241,0.32360705900646425,0.32360705900646425,3.8521090138508374,6.2385857657176444
CR_101,18.925,0.5126,-3.2208,13.592964824120603,22.624,5.035911355893835,0.32341194625385916,0.32341194625385916,3.8433924204595264,6.228430291328143
CR_101,18.925,0.5126,-3.2208,13.643216080402011,22.624,5.026484183664049,0.3232126044648329,0.3232126044648329,3.834700282481848,6.218268084846251
CR_101,18.925,0.5126,-3.2208,13.693467336683417,22.624,5.017067982687089,0.3230093771632759,0.3230093771632759,3.8260334428321707,6.208102522542007
CR_101,18.925,0.5126,-3.2208,13.743718592964825,22.624,5.007664795705676,0.32280261742616184,0.32280261742616184,3.8173926423502356,6.197936949061116
CR_101,18.925,0.5126,-3.2208,13.793969849246231,22.624,4.998276598370156,0.3225926877503875,0.3225926877503875,3.808778520049266,6.1877746766910455
CR_101,18.925,0.5126,-3.2208,13.84422110552764,22.624,4.988905299032079,0.32237995992493607,0.32237995992493607,3.8001916133809193,6.177618984683239
CR_101,18.925,0.5126,-3.2208,13.894472361809045,22.624,4.9795527385706535,0.32216481490795357,0.32216481490795357,3.7916323585149976,6.16747311862631
CR_101,18.925,0.5126,-3.2208,13.944723618090453,22.624,4.970220690252673,0.32194764271113124,0.32194764271113124,3.7831010906256943,6.157340289879652
CR_101,18.925,0.5126,-3.2208,13.99497487437186,22.624,4.9609108596265905,0.32172884229019705,0.32172884229019705,3.774598044189458,6.147223675063723
CR_101,18.925,0.5126,-3.2208,14.045226130653267,22.624,4.9516248844490764,0.32150882144368387,0.32150882144368387,3.766123353284824,6.137126415613329
CR_101,18.925,0.5126,-3.2208,14.095477386934673,22.624,4.9423643346456805,0.3212879967194649,0.3212879967194649,3.7576770518977076,6.127051617393653
CR_101,18.925,0.5126,-3.2208,14.145728643216081,22.624,4.93313071230372,0.32106679333060023,0.32106679333060023,3.7492590742245944,6.117002350382846
CR_101,18.925,0.5126,-3.2208,14.195979899497488,22.624,4.923925451698571,0.3208456450804765,0.3208456450804765,3.74086925497486,6.106981648422281
CR_101,18.925,0.5126,-3.2208,14.246231155778895,22.624,4.914749919352678,0.32062499429802765,0.32062499429802765,3.732507329668647,6.096992509036709
CR_101,18.925,0.5126,-3.2208,14.296482412060302,22.624,4.905605414126014,0.32040529178387467,0.32040529178387467,3.7241729349259174,6.0870378933261104
CR_101,18.925,0.5126,-3.2208,14.34673366834171,22.624,4.896493167339639,0.32018699676734247,0.32018699676734247,3.7158656087485085,6.077120725930769
CR_101,18.925,0.5126,-3.2208,14.396984924623116,22.624,4.887414342930534,0.3199705768756644,0.3199705768756644,3.707584790788517,6.067243895072552
CR_101,18.925,0.5126,-3.2208,14.447236180904524,22.624,4.8783700376384616,0.31975650811503836,0.31975650811503836,3.6993298226050095,6.057410252671914
CR_101,18.925,0.5126,-3.2208,14.49748743718593,22.624,4.869361281223789,0.31954527486467743,0.31954527486467743,3.691099947903788,6.04762261454379
CR_101,18.925,0.5126,-3.2208,14.547738693467338,22.624,4.860389036715933,0.3193373698838001,0.3193373698838001,3.6828943127600544,6.037883760671812
CR_101,18.925,0.5126,-3.2208,14.597989949748744,22.624,4.851454200694055,0.3191332943323747,0.3191332943323747,3.6747119658226177,6.028196435565492
CR_101,18.925,0.5126,-3.2208,14.648241206030152,22.624,4.842557603595743,0.31893355780535476,0.31893355780535476,3.666551858496339,6.018563348695148
CR_101,18.925,0.5126,-3.2208,14.698492462311558,22.624,4.833700010057367,0.31873867838137515,0.31873867838137515,3.6584128451029265,6.008987175011807
CR_101,18.925,0.5126,-3.2208,14.748743718592966,22.624,4.824882119284098,0.3185491826854804,0.3185491826854804,3.6502936830196626,5.999470555548533
CR_101,18.925,0.5126,-3.2208,14.798994974874372,22.624,4.816104565447683,0.31836560596657726,0.31836560596657726,3.642193032791579,5.990016098103786
CR_101,18.925,0.5126,-3.2208,14.84924623115578,22.624,4.807367918114576,0.3181884921894051,0.3181884921894051,3.634109458220473,5.980626378008678
CR_101,18.925,0.5126,-3.2208,14.899497487437186,22.624,4.798672682701885,0.31801839414105243,0.31801839414105243,3.6260414264280896,5.97130393897568
CR_101,18.925,0.5126,-3.2208,14.949748743718594,22.624,4.7900193009619105,0.31785587355221334,0.31785587355221334,3.617987307893552,5.962051294030269
CR_101,18.925,0.5126,-3.2208,15.0,22.624,4.781408151492907,0.31770150123270163,0.31770150123270163,3.609945376464441,5.952870926521372
